,Entity,Code,Year,yaws,polio,guinea worm,rabies,malaria,hiv/aids,tuberculosis,smallpox,cholera,date
9050,Sweden,SWE,2019,,0.0,0.0,0.02265856,0.0,238.53973,876.4857,,,2019-01-01
9098,Switzerland,CHE,2019,,0.0,0.0,0.066279665,0.0,578.35376,498.26895,,,2019-01-01
9143,Syria,SYR,2019,,0.0,0.0,1.9720973,0.0,35.100395,1343.8237,,,2019-01-01
9183,Taiwan,TWN,2019,,,,0.046012565,0.0,1517.0487,11744.542,,,2019-01-01
9213,Tajikistan,TJK,2019,,0.0,0.0,0.26646,0.0,527.3496,4822.881,,,2019-01-01
9266,Tanzania,TZA,2019,,0.0,0.0,308.0848,6898307.5,55988.863,110898.96,,,2019-01-01
9314,Thailand,THA,2019,,0.0,0.0,6.656478,6646.6387,28006.75,98887.37,,12.0,2019-01-01
9375,Togo,TGO,2019,,16.0,0.0,24.649073,2115537.5,4117.003,11344.543,,,2019-01-01
9414,Tokelau,TKL,2019,,,,0.00012331434,0.0,0.35104647,0.5303842,,,2019-01-01
9454,Tonga,TON,2019,,,0.0,0.010189351,0.0,4.5044603,30.660833,,,2019-01-01
9497,Trinidad and Tobago,TTO,2019,,,0.0,0.004095959,0.0,437.06882,152.10133,,,2019-01-01
9540,Tunisia,TUN,2019,,0.0,0.0,0.33908513,0.0,295.8996,1710.1552,,,2019-01-01
9586,Turkey,TUR,2019,,0.0,0.0,3.0821419,0.0,444.87354,14922.011,,,2019-01-01
9620,Turkmenistan,TKM,2019,,0.0,0.0,2.3024855,0.0,270.074,2406.2988,,,2019-01-01
9674,Tuvalu,TUV,2019,,,0.0,0.0014826106,0.0,3.1374645,6.3012652,,,2019-01-01
9713,Uganda,UGA,2019,,0.0,0.0,101.22035,10706227.0,64692.145,75236.88,,358.0,2019-01-01
9753,Ukraine,UKR,2019,,0.0,0.0,5.2199264,0.0,33620.082,39574.203,,,2019-01-01
9806,United Arab Emirates,ARE,2019,,0.0,0.0,0.5240982,0.0,203.29845,2180.741,,,2019-01-01
9851,United Kingdom,GBR,2019,,0.0,0.0,0.36201215,0.0,5459.112,6210.1567,,,2019-01-01
9902,United States,USA,2019,,0.0,0.0,3.38519,0.0,67134.02,8107.886,,,2019-01-01
9935,United States Virgin Islands,VIR,2019,,,,0.001702477,0.0,19.624147,6.434796,,,2019-01-01
9975,Uruguay,URY,2019,,0.0,0.0,0.0034549986,0.0,859.178,648.3248,,,2019-01-01
10007,Uzbekistan,UZB,2019,,0.0,0.0,53.01271,0.0,2536.8994,17014.465,,,2019-01-01
10061,Vanuatu,VUT,2019,,,0.0,0.030509112,1089.943,48.636208,169.20767,,,2019-01-01
10104,Venezuela,VEN,2019,,0.0,0.0,0.97225744,1737041.0,6353.949,6762.555,,,2019-01-01
10147,Vietnam,VNM,2019,,0.0,0.0,93.04719,17600.35,15076.9795,154499.1,,,2019-01-01
10201,Wales,,2019,,,,0.017324632,0.0,513.0613,145.38428,,,2019-01-01
10241,Western Pacific,,2019,,35.0,,,,,,,,2019-01-01
10272,Western Pacific Region (WHO),,2019,,,,1292.1437,1212846.0,121667.41,1357712.0,,,2019-01-01
10312,World,OWID_WRL,2019,,656.0,54.0,14075.508,231357380.0,1989282.2,8497317.0,0.0,923037.0,2019-01-01
10415,Yemen,YEM,2019,,1.0,0.0,2.1913648,1110180.4,891.3194,8465.11,,861096.0,2019-01-01
10467,Zambia,ZMB,2019,,2.0,0.0,36.525017,2826255.2,48808.508,40009.906,,447.0,2019-01-01
10513,Zimbabwe,ZWE,2019,,0.0,0.0,23.040785,592085.2,31509.064,39988.473,,61.0,2019-01-01
36,Afghanistan,AFG,2020,,404.0,0.0,,,,,,,2020-01-01
85,Africa,,2020,,1106.0,,,,,,,47256.0,2020-01-01
167,Albania,ALB,2020,,0.0,0.0,,,,,,,2020-01-01
210,Algeria,DZA,2020,,0.0,0.0,,,,,,,2020-01-01
292,Americas,,2020,,0.0,,,,,,,,2020-01-01
314,Andorra,AND,2020,,0.0,0.0,,,,,,,2020-01-01
375,Angola,AGO,2020,,6.0,1.0,,,,,,,2020-01-01
425,Antigua and Barbuda,ATG,2020,,,0.0,,,,,,,2020-01-01
468,Argentina,ARG,2020,,0.0,0.0,,,,,,,2020-01-01
500,Armenia,ARM,2020,,0.0,0.0,,,,,,,2020-01-01
585,Asia,,2020,,,,,,,,,276109.0,2020-01-01
627,Australia,AUS,2020,,0.0,0.0,,,,,,,2020-01-01
674,Austria,AUT,2020,,0.0,0.0,,,,,,,2020-01-01
706,Azerbaijan,AZE,2020,,0.0,0.0,,,,,,,2020-01-01
760,Bahamas,BHS,2020,,,0.0,,,,,,,2020-01-01
803,Bahrain,BHR,2020,,0.0,0.0,,,,,,,2020-01-01
851,Bangladesh,BGD,2020,,0.0,0.0,,,,,,212.0,2020-01-01
924,Barbados,BRB,2020,,,0.0,,,,,,,2020-01-01
956,Belarus,BLR,2020,,0.0,0.0,,,,,,,2020-01-01
1010,Belgium,BEL,2020,,0.0,0.0,,,,,,,2020-01-01
1053,Belize,BLZ,2020,,,0.0,,,,,,,2020-01-01
1096,Benin,BEN,2020,,3.0,0.0,,,,,,232.0,2020-01-01
1176,Bhutan,BTN,2020,,0.0,0.0,,,,,,,2020-01-01
1221,Bolivia,BOL,2020,,0.0,0.0,,,,,,,2020-01-01
1253,Bosnia and Herzegovina,BIH,2020,,0.0,0.0,,,,,,,2020-01-01
1307,Botswana,BWA,2020,,0.0,0.0,,,,,,,2020-01-01
1350,Brazil,BRA,2020,,0.0,0.0,,,,,,,2020-01-01
1393,Brunei,BRN,2020,,0.0,0.0,,,,,,,2020-01-01
1439,Bulgaria,BGR,2020,,0.0,0.0,,,,,,,2020-01-01
1482,Burkina Faso,BFA,2020,,130.0,0.0,,,,,,,2020-01-01
1532,Burundi,BDI,2020,,0.0,0.0,,,,,,277.0,2020-01-01
1577,Cambodia,KHM,2020,,0.0,0.0,,,,,,48.0,2020-01-01
1636,Cameroon,CMR,2020,,14.0,1.0,,,,,,1890.0,2020-01-01
1687,Canada,CAN,2020,,0.0,0.0,,,,,,2.0,2020-01-01
1730,Cape Verde,CPV,2020,,0.0,0.0,,,,,,,2020-01-01
1776,Central African Republic,CAF,2020,,8.0,0.0,,,,,,,2020-01-01
1809,Chad,TCD,2020,,202.0,12.0,,,,,,,2020-01-01
1865,Chile,CHL,2020,,0.0,0.0,,,,,,,2020-01-01
1908,China,CHN,2020,,0.0,0.0,,,,,,11.0,2020-01-01
1956,Colombia,COL,2020,,0.0,0.0,,,,,,,2020-01-01
1999,Comoros,COM,2020,,0.0,0.0,,,,,,,2020-01-01
2044,Congo,COG,2020,,4.0,0.0,,,,,,,2020-01-01
2089,Cook Islands,COK,2020,,,0.0,,,,,,,2020-01-01
2132,Costa Rica,CRI,2020,,0.0,0.0,,,,,,,2020-01-01
2172,Cote d'Ivoire,CIV,2020,,128.0,0.0,,,,,,,2020-01-01
2210,Croatia,HRV,2020,,0.0,0.0,,,,,,,2020-01-01
2264,Cuba,CUB,2020,,0.0,0.0,,,,,,,2020-01-01
2307,Cyprus,CYP,2020,,0.0,0.0,,,,,,,2020-01-01
2339,Czechia,CZE,2020,,0.0,0.0,,,,,,,2020-01-01
2393,Democratic Republic of Congo,COD,2020,,162.0,0.0,,,,,,19789.0,2020-01-01
2439,Denmark,DNK,2020,,0.0,0.0,,,,,,,2020-01-01
2478,Djibouti,DJI,2020,,0.0,0.0,,,,,,,2020-01-01
2531,Dominica,DMA,2020,,,0.0,,,,,,,2020-01-01
2574,Dominican Republic,DOM,2020,,0.0,0.0,,,,,,,2020-01-01
2625,East Timor,TLS,2020,,0.0,0.0,,,,,,,2020-01-01
2690,Eastern Mediterranean,,2020,,763.0,,,,,,,,2020-01-01
2761,Ecuador,ECU,2020,,0.0,0.0,,,,,,,2020-01-01
2804,Egypt,EGY,2020,,0.0,0.0,,,,,,,2020-01-01
2847,El Salvador,SLV,2020,,0.0,0.0,,,,,,,2020-01-01
2915,Equatorial Guinea,GNQ,2020,,0.0,0.0,,,,,,,2020-01-01
2949,Eritrea,ERI,2020,,0.0,0.0,,,,,,,2020-01-01
2995,Estonia,EST,2020,,0.0,0.0,,,,,,,2020-01-01
3048,Eswatini,SWZ,2020,,0.0,0.0,,,,,,,2020-01-01
3093,Ethiopia,ETH,2020,,72.0,11.0,,,,,,12226.0,2020-01-01
3138,Europe,,2020,,1.0,,,,,,,2.0,2020-01-01
3249,Fiji,FJI,2020,,,0.0,,,,,,,2020-01-01
3292,Finland,FIN,2020,,0.0,0.0,,,,,,,2020-01-01
3334,France,FRA,2020,,0.0,0.0,,,,,,,2020-01-01
3409,Gabon,GAB,2020,,0.0,0.0,,,,,,,2020-01-01
3458,Gambia,GMB,2020,,0.0,0.0,,,,,,,2020-01-01
3491,Georgia,GEO,2020,,0.0,0.0,,,,,,,2020-01-01
3545,Germany,DEU,2020,,0.0,0.0,,,,,,,2020-01-01
3595,Ghana,GHA,2020,,13.0,0.0,,,,,,,2020-01-01
3648,Greece,GRC,2020,,0.0,0.0,,,,,,,2020-01-01
3691,Greenland,GRL,2020,,,0.0,,,,,,,2020-01-01
3734,Grenada,GRD,2020,,,0.0,,,,,,,2020-01-01
3807,Guatemala,GTM,2020,,0.0,0.0,,,,,,,2020-01-01
3850,Guinea,GIN,2020,,88.0,0.0,,,,,,,2020-01-01
3893,Guinea-Bissau,GNB,2020,,0.0,0.0,,,,,,,2020-01-01
3937,Guyana,GUY,2020,,,0.0,,,,,,,2020-01-01
3980,Haiti,HTI,2020,,0.0,0.0,,,,,,,2020-01-01
4053,Honduras,HND,2020,,0.0,0.0,,,,,,,2020-01-01
4075,Hong Kong,HKG,2020,,0.0,,,,,,,,2020-01-01
4116,Hungary,HUN,2020,,0.0,0.0,,,,,,,2020-01-01
4159,Iceland,ISL,2020,,0.0,0.0,,,,,,,2020-01-01
4202,India,IND,2020,,0.0,0.0,,,,,,70.0,2020-01-01
4275,Indonesia,IDN,2020,,0.0,0.0,,,,,,,2020-01-01
4337,Iran,IRN,2020,,0.0,0.0,,,,,,1.0,2020-01-01
4394,Iraq,IRQ,2020,,0.0,0.0,,,,,,9.0,2020-01-01
4440,Ireland,IRL,2020,,0.0,0.0,,,,,,,2020-01-01
4483,Israel,ISR,2020,,0.0,0.0,,,,,,,2020-01-01
4529,Italy,ITA,2020,,0.0,0.0,,,,,,,2020-01-01
4576,Jamaica,JAM,2020,,,0.0,,,,,,,2020-01-01
4618,Japan,JPN,2020,,0.0,0.0,,,,,,1.0,2020-01-01
4671,Jordan,JOR,2020,,0.0,0.0,,,,,,,2020-01-01
4707,Kazakhstan,KAZ,2020,,0.0,0.0,,,,,,,2020-01-01
4761,Kenya,KEN,2020,,0.0,0.0,,,,,,447.0,2020-01-01
4812,Kiribati,KIR,2020,,,0.0,,,,,,,2020-01-01
4857,Kuwait,KWT,2020,,0.0,0.0,,,,,,,2020-01-01
4895,Kyrgyzstan,KGZ,2020,,0.0,0.0,,,,,,,2020-01-01
4948,Laos,LAO,2020,,0.0,0.0,,,,,,,2020-01-01
5013,Latvia,LVA,2020,,0.0,0.0,,,,,,,2020-01-01
5064,Lebanon,LBN,2020,,0.0,0.0,,,,,,,2020-01-01
5112,Lesotho,LSO,2020,,0.0,0.0,,,,,,,2020-01-01
5153,Liberia,LBR,2020,,0.0,0.0,,,,,,,2020-01-01
5208,Libya,LBY,2020,,0.0,0.0,,,,,,,2020-01-01
5241,Lithuania,LTU,2020,,0.0,0.0,,,,,,,2020-01-01
5354,Luxembourg,LUX,2020,,0.0,0.0,,,,,,,2020-01-01
5377,Macao,MAC,2020,,0.0,,,,,,,,2020-01-01
5418,Madagascar,MDG,2020,,4.0,0.0,,,,,,,2020-01-01
5462,Malawi,MWI,2020,,0.0,0.0,,,,,,3.0,2020-01-01
5509,Malaysia,MYS,2020,,1.0,0.0,,,,,,,2020-01-01
5569,Maldives,MDV,2020,,0.0,0.0,,,,,,,2020-01-01
5613,Mali,MLI,2020,,104.0,1.0,,,,,,,2020-01-01
5661,Malta,MLT,2020,,0.0,0.0,,,,,,,2020-01-01
5704,Marshall Islands,MHL,2020,,,0.0,,,,,,,2020-01-01
5747,Mauritania,MRT,2020,,0.0,0.0,,,,,,,2020-01-01
5793,Mauritius,MUS,2020,,0.0,0.0,,,,,,,2020-01-01
5836,Mexico,MEX,2020,,0.0,0.0,,,,,,,2020-01-01
5879,Micronesia (country),FSM,2020,,,0.0,,,,,,,2020-01-01
5971,Moldova,MDA,2020,,0.0,0.0,,,,,,,2020-01-01
6023,Monaco,MCO,2020,,0.0,0.0,,,,,,,2020-01-01
6067,Mongolia,MNG,2020,,0.0,0.0,,,,,,,2020-01-01
6085,Montenegro,MNE,2020,,0.0,0.0,,,,,,,2020-01-01
6154,Morocco,MAR,2020,,0.0,0.0,,,,,,,2020-01-01
6200,Mozambique,MOZ,2020,,0.0,0.0,,,,,,3787.0,2020-01-01
6249,Myanmar,MMR,2020,,0.0,0.0,,,,,,,2020-01-01
6312,Namibia,NAM,2020,,0.0,0.0,,,,,,,2020-01-01
6364,Nauru,NRU,2020,,,0.0,,,,,,,2020-01-01
6409,Nepal,NPL,2020,,0.0,0.0,,,,,,,2020-01-01
6467,Netherlands,NLD,2020,,0.0,0.0,,,,,,2.0,2020-01-01
6514,New Zealand,NZL,2020,,0.0,0.0,,,,,,,2020-01-01
6558,Nicaragua,NIC,2020,,0.0,0.0,,,,,,,2020-01-01
6601,Niger,NER,2020,,20.0,0.0,,,,,,,2020-01-01
6649,Nigeria,NGA,2020,,9.0,0.0,,,,,,596.0,2020-01-01
6701,Niue,NIU,2020,,,0.0,,,,,,,2020-01-01
6737,North America,,2020,,,,,,,,,2.0,2020-01-01
6807,North Korea,PRK,2020,,0.0,0.0,,,,,,,2020-01-01
6840,North Macedonia,MKD,2020,,0.0,0.0,,,,,,,2020-01-01
6954,Norway,NOR,2020,,0.0,0.0,,,,,,,2020-01-01
7068,Oman,OMN,2020,,0.0,0.0,,,,,,,2020-01-01
7112,Pakistan,PAK,2020,,243.0,0.0,,,,,,21.0,2020-01-01
7164,Palau,PLW,2020,,,0.0,,,,,,,2020-01-01
7186,Palestine,PSE,2020,,0.0,,,,,,,,2020-01-01
7238,Panama,PAN,2020,,0.0,0.0,,,,,,,2020-01-01
7281,Papua New Guinea,PNG,2020,,0.0,0.0,,,,,,,2020-01-01
7325,Paraguay,PRY,2020,,0.0,0.0,,,,,,,2020-01-01
7368,Peru,PER,2020,,0.0,0.0,,,,,,,2020-01-01
7411,Philippines,PHL,2020,,2.0,0.0,,,,,,3.0,2020-01-01
7473,Poland,POL,2020,,0.0,0.0,,,,,,,2020-01-01
7516,Portugal,PRT,2020,,0.0,0.0,,,,,,,2020-01-01
7592,Qatar,QAT,2020,,0.0,0.0,,,,,,,2020-01-01
7638,Reunion,REU,2020,,0.0,,,,,,,,2020-01-01
7679,Romania,ROU,2020,,0.0,0.0,,,,,,,2020-01-01
7711,Russia,RUS,2020,,0.0,0.0,,,,,,,2020-01-01
7768,Rwanda,RWA,2020,,0.0,0.0,,,,,,,2020-01-01
7786,Saint Helena,SHN,2020,,0.0,,,,,,,,2020-01-01
7827,Saint Kitts and Nevis,KNA,2020,,,0.0,,,,,,,2020-01-01
7870,Saint Lucia,LCA,2020,,,0.0,,,,,,,2020-01-01
7913,Saint Vincent and the Grenadines,VCT,2020,,,0.0,,,,,,,2020-01-01
7956,Samoa,WSM,2020,,,0.0,,,,,,,2020-01-01
7996,San Marino,SMR,2020,,0.0,0.0,,,,,,,2020-01-01
8042,Sao Tome and Principe,STP,2020,,0.0,0.0,,,,,,,2020-01-01
8085,Saudi Arabia,SAU,2020,,0.0,0.0,,,,,,,2020-01-01
8165,Senegal,SEN,2020,,0.0,0.0,,,,,,,2020-01-01
8212,Serbia,SRB,2020,,0.0,0.0,,,,,,,2020-01-01
8262,Seychelles,SYC,2020,,0.0,0.0,,,,,,,2020-01-01
8304,Sierra Leone,SLE,2020,,20.0,0.0,,,,,,,2020-01-01
8350,Singapore,SGP,2020,,0.0,0.0,,,,,,,2020-01-01
8395,Slovakia,SVK,2020,,0.0,0.0,,,,,,,2020-01-01
8438,Slovenia,SVN,2020,,0.0,0.0,,,,,,,2020-01-01
8492,Solomon Islands,SLB,2020,,,0.0,,,,,,,2020-01-01
8525,Somalia,SOM,2020,,16.0,0.0,,,,,,6414.0,2020-01-01
8580,South Africa,ZAF,2020,,0.0,0.0,,,,,,,2020-01-01
8673,South Korea,KOR,2020,,0.0,0.0,,,,,,,2020-01-01
8693,South Sudan,SSD,2020,,100.0,1.0,,,,,,,2020-01-01
8765,South-East Asia,,2020,,0.0,,,,,,,,2020-01-01
8836,Spain,ESP,2020,,0.0,0.0,,,,,,,2020-01-01
8884,Sri Lanka,LKA,2020,,0.0,0.0,,,,,,,2020-01-01
8964,Sudan,SDN,2020,,65.0,0.0,,,,,,7.0,2020-01-01
9008,Suriname,SUR,2020,,,0.0,,,,,,,2020-01-01
9051,Sweden,SWE,2020,,0.0,0.0,,,,,,,2020-01-01
9099,Switzerland,CHE,2020,,0.0,0.0,,,,,,,2020-01-01
9144,Syria,SYR,2020,,0.0,0.0,,,,,,,2020-01-01
9184,Taiwan,TWN,2020,,,,,,,,,1.0,2020-01-01
9214,Tajikistan,TJK,2020,,1.0,0.0,,,,,,,2020-01-01
9267,Tanzania,TZA,2020,,0.0,0.0,,,,,,,2020-01-01
9315,Thailand,THA,2020,,0.0,0.0,,,,,,7.0,2020-01-01
9376,Togo,TGO,2020,,18.0,0.0,,,,,,67.0,2020-01-01
9455,Tonga,TON,2020,,,0.0,,,,,,,2020-01-01
9498,Trinidad and Tobago,TTO,2020,,,0.0,,,,,,,2020-01-01
9541,Tunisia,TUN,2020,,0.0,0.0,,,,,,,2020-01-01
9587,Turkey,TUR,2020,,0.0,0.0,,,,,,,2020-01-01
9621,Turkmenistan,TKM,2020,,0.0,0.0,,,,,,,2020-01-01
9675,Tuvalu,TUV,2020,,,0.0,,,,,,,2020-01-01
9714,Uganda,UGA,2020,,0.0,0.0,,,,,,1521.0,2020-01-01
9754,Ukraine,UKR,2020,,0.0,0.0,,,,,,,2020-01-01
9807,United Arab Emirates,ARE,2020,,0.0,0.0,,,,,,13.0,2020-01-01
9852,United Kingdom,GBR,2020,,0.0,0.0,,,,,,,2020-01-01
9903,United States,USA,2020,,0.0,0.0,,,,,,,2020-01-01
9976,Uruguay,URY,2020,,0.0,0.0,,,,,,,2020-01-01
10008,Uzbekistan,UZB,2020,,0.0,0.0,,,,,,,2020-01-01
10062,Vanuatu,VUT,2020,,,0.0,,,,,,,2020-01-01
10105,Venezuela,VEN,2020,,0.0,0.0,,,,,,,2020-01-01
10148,Vietnam,VNM,2020,,0.0,0.0,,,,,,,2020-01-01
10242,Western Pacific,,2020,,3.0,,,,,,,,2020-01-01
10313,World,OWID_WRL,2020,,1872.0,27.0,,,,,0.0,323369.0,2020-01-01
10416,Yemen,YEM,2020,,34.0,0.0,,,,,,275712.0,2020-01-01
10468,Zambia,ZMB,2020,,0.0,0.0,,,,,,,2020-01-01
10514,Zimbabwe,ZWE,2020,,0.0,0.0,,,,,,,2020-01-01
41,Afghanistan,AFG,2021,,,0.0,,,,,,4755.0,2021-01-01
96,Africa,,2021,,,,,,,,,141467.0,2021-01-01
168,Albania,ALB,2021,,,0.0,,,,,,,2021-01-01
211,Algeria,DZA,2021,,,0.0,,,,,,,2021-01-01
334,Andorra,AND,2021,,,0.0,,,,,,,2021-01-01
377,Angola,AGO,2021,,,0.0,,,,,,,2021-01-01
426,Antigua and Barbuda,ATG,2021,,,0.0,,,,,,,2021-01-01
469,Argentina,ARG,2021,,,0.0,,,,,,,2021-01-01
512,Armenia,ARM,2021,,,0.0,,,,,,,2021-01-01
586,Asia,,2021,,,,,,,,,81902.0,2021-01-01
628,Australia,AUS,2021,,,0.0,,,,,,,2021-01-01
675,Austria,AUT,2021,,,0.0,,,,,,,2021-01-01
718,Azerbaijan,AZE,2021,,,0.0,,,,,,,2021-01-01
761,Bahamas,BHS,2021,,,0.0,,,,,,,2021-01-01
804,Bahrain,BHR,2021,,,0.0,,,,,,2.0,2021-01-01
852,Bangladesh,BGD,2021,,,0.0,,,,,,477.0,2021-01-01
925,Barbados,BRB,2021,,,0.0,,,,,,,2021-01-01
968,Belarus,BLR,2021,,,0.0,,,,,,,2021-01-01
1011,Belgium,BEL,2021,,,0.0,,,,,,,2021-01-01
1054,Belize,BLZ,2021,,,0.0,,,,,,,2021-01-01
1097,Benin,BEN,2021,,,0.0,,,,,,1298.0,2021-01-01
1179,Bhutan,BTN,2021,,,0.0,,,,,,,2021-01-01
1222,Bolivia,BOL,2021,,,0.0,,,,,,,2021-01-01
1265,Bosnia and Herzegovina,BIH,2021,,,0.0,,,,,,,2021-01-01
1308,Botswana,BWA,2021,,,0.0,,,,,,,2021-01-01
1351,Brazil,BRA,2021,,,0.0,,,,,,,2021-01-01
1394,Brunei,BRN,2021,,,0.0,,,,,,,2021-01-01
1440,Bulgaria,BGR,2021,,,0.0,,,,,,,2021-01-01
1483,Burkina Faso,BFA,2021,,,0.0,,,,,,3.0,2021-01-01
1533,Burundi,BDI,2021,,,0.0,,,,,,11.0,2021-01-01
1578,Cambodia,KHM,2021,,,0.0,,,,,,26.0,2021-01-01
1637,Cameroon,CMR,2021,,,0.0,,,,,,728.0,2021-01-01
1688,Canada,CAN,2021,,,0.0,,,,,,,2021-01-01
1731,Cape Verde,CPV,2021,,,0.0,,,,,,,2021-01-01
1777,Central African Republic,CAF,2021,,,0.0,,,,,,,2021-01-01
1820,Chad,TCD,2021,,,8.0,,,,,,,2021-01-01
1866,Chile,CHL,2021,,,0.0,,,,,,,2021-01-01
1909,China,CHN,2021,,,0.0,,,,,,5.0,2021-01-01
1957,Colombia,COL,2021,,,0.0,,,,,,,2021-01-01
2000,Comoros,COM,2021,,,0.0,,,,,,,2021-01-01
2045,Congo,COG,2021,,,0.0,,,,,,,2021-01-01
2090,Cook Islands,COK,2021,,,0.0,,,,,,,2021-01-01
2133,Costa Rica,CRI,2021,,,0.0,,,,,,,2021-01-01
2176,Cote d'Ivoire,CIV,2021,,,0.0,,,,,,12.0,2021-01-01
2222,Croatia,HRV,2021,,,0.0,,,,,,,2021-01-01
2265,Cuba,CUB,2021,,,0.0,,,,,,,2021-01-01
2308,Cyprus,CYP,2021,,,0.0,,,,,,,2021-01-01
2351,Czechia,CZE,2021,,,0.0,,,,,,,2021-01-01
2395,Democratic Republic of Congo,COD,2021,,,0.0,,,,,,12103.0,2021-01-01
2440,Denmark,DNK,2021,,,0.0,,,,,,,2021-01-01
2483,Djibouti,DJI,2021,,,0.0,,,,,,,2021-01-01
2532,Dominica,DMA,2021,,,0.0,,,,,,,2021-01-01
2575,Dominican Republic,DOM,2021,,,0.0,,,,,,,2021-01-01
2648,East Timor,TLS,2021,,,0.0,,,,,,,2021-01-01
2762,Ecuador,ECU,2021,,,0.0,,,,,,,2021-01-01
2805,Egypt,EGY,2021,,,0.0,,,,,,,2021-01-01
2848,El Salvador,SLV,2021,,,0.0,,,,,,,2021-01-01
2921,Equatorial Guinea,GNQ,2021,,,0.0,,,,,,,2021-01-01
2964,Eritrea,ERI,2021,,,0.0,,,,,,,2021-01-01
3007,Estonia,EST,2021,,,0.0,,,,,,,2021-01-01
3050,Eswatini,SWZ,2021,,,0.0,,,,,,,2021-01-01
3094,Ethiopia,ETH,2021,,,1.0,,,,,,674.0,2021-01-01
3250,Fiji,FJI,2021,,,0.0,,,,,,,2021-01-01
3293,Finland,FIN,2021,,,0.0,,,,,,,2021-01-01
3336,France,FRA,2021,,,0.0,,,,,,,2021-01-01
3416,Gabon,GAB,2021,,,0.0,,,,,,,2021-01-01
3460,Gambia,GMB,2021,,,0.0,,,,,,,2021-01-01
3503,Georgia,GEO,2021,,,0.0,,,,,,,2021-01-01
3546,Germany,DEU,2021,,,0.0,,,,,,,2021-01-01
3596,Ghana,GHA,2021,,,0.0,,,,,,2.0,2021-01-01
3649,Greece,GRC,2021,,,0.0,,,,,,,2021-01-01
3692,Greenland,GRL,2021,,,0.0,,,,,,,2021-01-01
3735,Grenada,GRD,2021,,,0.0,,,,,,,2021-01-01
3808,Guatemala,GTM,2021,,,0.0,,,,,,,2021-01-01
3851,Guinea,GIN,2021,,,0.0,,,,,,,2021-01-01
3895,Guinea-Bissau,GNB,2021,,,0.0,,,,,,,2021-01-01
3938,Guyana,GUY,2021,,,0.0,,,,,,,2021-01-01
3981,Haiti,HTI,2021,,,0.0,,,,,,,2021-01-01
4054,Honduras,HND,2021,,,0.0,,,,,,,2021-01-01
4117,Hungary,HUN,2021,,,0.0,,,,,,,2021-01-01
4160,Iceland,ISL,2021,,,0.0,,,,,,,2021-01-01
4203,India,IND,2021,,,0.0,,,,,,,2021-01-01
4276,Indonesia,IDN,2021,,,0.0,,,,,,,2021-01-01
4338,Iran,IRN,2021,,,0.0,,,,,,,2021-01-01
4395,Iraq,IRQ,2021,,,0.0,,,,,,,2021-01-01
4441,Ireland,IRL,2021,,,0.0,,,,,,,2021-01-01
4484,Israel,ISR,2021,,,0.0,,,,,,,2021-01-01
4530,Italy,ITA,2021,,,0.0,,,,,,,2021-01-01
4577,Jamaica,JAM,2021,,,0.0,,,,,,,2021-01-01
4620,Japan,JPN,2021,,,0.0,,,,,,,2021-01-01
4672,Jordan,JOR,2021,,,0.0,,,,,,,2021-01-01
4719,Kazakhstan,KAZ,2021,,,0.0,,,,,,,2021-01-01
4762,Kenya,KEN,2021,,,0.0,,,,,,38.0,2021-01-01
4813,Kiribati,KIR,2021,,,0.0,,,,,,,2021-01-01
4858,Kuwait,KWT,2021,,,0.0,,,,,,,2021-01-01
4907,Kyrgyzstan,KGZ,2021,,,0.0,,,,,,,2021-01-01
4950,Laos,LAO,2021,,,0.0,,,,,,,2021-01-01
5025,Latvia,LVA,2021,,,0.0,,,,,,,2021-01-01
5068,Lebanon,LBN,2021,,,0.0,,,,,,,2021-01-01
5113,Lesotho,LSO,2021,,,0.0,,,,,,,2021-01-01
5156,Liberia,LBR,2021,,,0.0,,,,,,167.0,2021-01-01
5209,Libya,LBY,2021,,,0.0,,,,,,,2021-01-01
5253,Lithuania,LTU,2021,,,0.0,,,,,,,2021-01-01
5356,Luxembourg,LUX,2021,,,0.0,,,,,,,2021-01-01
5419,Madagascar,MDG,2021,,,0.0,,,,,,,2021-01-01
5463,Malawi,MWI,2021,,,0.0,,,,,,2.0,2021-01-01
5510,Malaysia,MYS,2021,,,0.0,,,,,,64.0,2021-01-01
5570,Maldives,MDV,2021,,,0.0,,,,,,,2021-01-01
5614,Mali,MLI,2021,,,2.0,,,,,,12.0,2021-01-01
5662,Malta,MLT,2021,,,0.0,,,,,,,2021-01-01
5705,Marshall Islands,MHL,2021,,,0.0,,,,,,,2021-01-01
5748,Mauritania,MRT,2021,,,0.0,,,,,,,2021-01-01
5794,Mauritius,MUS,2021,,,0.0,,,,,,,2021-01-01
5837,Mexico,MEX,2021,,,0.0,,,,,,,2021-01-01
5880,Micronesia (country),FSM,2021,,,0.0,,,,,,,2021-01-01
5983,Moldova,MDA,2021,,,0.0,,,,,,,2021-01-01
6026,Monaco,MCO,2021,,,0.0,,,,,,,2021-01-01
6069,Mongolia,MNG,2021,,,0.0,,,,,,,2021-01-01
6112,Montenegro,MNE,2021,,,0.0,,,,,,,2021-01-01
6155,Morocco,MAR,2021,,,0.0,,,,,,,2021-01-01
6201,Mozambique,MOZ,2021,,,0.0,,,,,,5072.0,2021-01-01
6250,Myanmar,MMR,2021,,,0.0,,,,,,,2021-01-01
6322,Namibia,NAM,2021,,,0.0,,,,,,,2021-01-01
